,Mean,Stddev,Median
6494,1.6712438,0.28962785,1.5787165
6495,1.7113308,0.29351377,1.5874213
6496,1.7225763,0.29310027,1.5882144
6497,1.7399861,0.2967116,1.5957184
6498,1.7703122,0.31443992,1.6102678
6499,1.7780645,0.31186396,1.6322356
6500,1.7994348,0.31604266,1.7293516
6501,1.8154135,0.32061413,1.7977263
6502,1.8257693,0.32611513,1.8319637
6503,1.8584477,0.33905014,1.8876857
6504,1.8723588,0.3442892,1.9012405
6505,1.8873682,0.34792998,1.9180617
6506,1.9076349,0.35044244,1.9259654
6507,1.914237,0.3477022,1.9219167
6508,1.92084,0.35058665,1.9276034
6509,1.9269303,0.3428774,1.9307327
6510,1.9417509,0.338585,1.9365993
6511,1.9491528,0.3375597,1.9336863
6512,1.9563736,0.32936898,1.9429498
6513,1.959423,0.31560093,1.9429445
6514,1.970655,0.31908637,1.9548827
6515,1.9740686,0.3091196,1.947217
6516,1.9849596,0.31422445,1.943898
6517,1.9924537,0.3190274,1.9472015
6518,1.9908186,0.3019206,1.942371
6519,2.001922,0.29599538,1.9482071
6520,1.9996662,0.2989699,1.936324
6521,1.9951298,0.2889507,1.9299424
6522,2.0076272,0.31034464,1.9305879
6523,2.0076947,0.30704415,1.9265378
6524,2.0051513,0.30766985,1.9271259
6525,2.0012536,0.30608973,1.9127791
6526,1.9962106,0.30959707,1.913495
6527,1.980076,0.2948604,1.9001429
6528,1.971938,0.28616425,1.8963141
6529,1.9703931,0.2996538,1.8913834
6530,1.9559397,0.29117626,1.8814662
6531,1.9575922,0.301891,1.8765092
6532,1.9505112,0.3057528,1.8691373
6533,1.9454384,0.3079844,1.8605291
6534,1.938458,0.31070277,1.8547876
6535,1.9259027,0.30800486,1.8446907
6536,1.9199222,0.30881956,1.8388009
6537,1.9072924,0.30498862,1.8282511
6538,1.9010174,0.30447713,1.8243498
6539,1.8917724,0.29764274,1.8120168
6540,1.8818657,0.30249476,1.8024855
6541,1.8748753,0.30118352,1.7982211
6542,1.8658262,0.29525834,1.7909026
6543,1.8623573,0.30511558,1.7885215
6544,1.8588351,0.31153008,1.7820433
6545,1.8499571,0.3055666,1.7761925
6546,1.8504493,0.31409657,1.7705898
6547,1.8393048,0.30933863,1.7622054
6548,1.8275164,0.29909617,1.7514364
6549,1.8265824,0.30379596,1.7459284
6550,1.8209529,0.30777642,1.7377833
6551,1.8204311,0.31174663,1.7405632
6552,1.8165703,0.3051154,1.7409525
6553,1.8153048,0.30665612,1.7344689
6554,1.8201896,0.30936134,1.7354217
6555,1.8077862,0.3016262,1.7249813
6556,1.8063785,0.3008538,1.7264864
6557,1.8115386,0.31903717,1.7252127
6558,1.801364,0.30750468,1.7206967
6559,1.7966315,0.3062478,1.7136855
6560,1.7944349,0.31046203,1.7068247
6561,1.7893686,0.30416545,1.7065117
6562,1.7935888,0.31070167,1.7066815
6563,1.7877995,0.30244458,1.7075124
6564,1.7859654,0.3075295,1.6996826
6565,1.783489,0.3039743,1.6952478
6566,1.7864125,0.30511677,1.6994554
6567,1.78497,0.31338683,1.6969426
6568,1.7809954,0.3066134,1.6879905
6569,1.7782369,0.3070771,1.6841671
6570,1.7796133,0.31223267,1.6838024
6571,1.7769064,0.30459034,1.6881777
6572,1.7776536,0.30242786,1.6896398
6573,1.7753497,0.30275404,1.6854601
6574,1.7738984,0.29703975,1.6883224
6575,1.7734777,0.29492512,1.6882555
6576,1.7732843,0.2996897,1.6884873
6577,1.7725672,0.29814652,1.6878686
6578,1.7778012,0.30336168,1.6900858
6579,1.7798018,0.30625486,1.6998067
6580,1.7795744,0.30414084,1.7046093
6581,1.7782112,0.30708078,1.7021999
6582,1.7808273,0.3052952,1.7097026
6583,1.7846974,0.31154647,1.7113869
6584,1.7899795,0.31943294,1.7219946
6585,1.7903157,0.3154112,1.722005
6586,1.7899513,0.31568754,1.7229935
6587,1.7890288,0.30810988,1.7257578
6588,1.7945625,0.3148459,1.7288986
6589,1.7931178,0.30914468,1.7258567
6590,1.7945994,0.3097871,1.727644
6591,1.7880805,0.30355388,1.7251494
6592,1.795648,0.3117208,1.7314678
6593,1.7990856,0.31359646,1.7301899
6594,1.7920283,0.30544218,1.7265205
6595,1.7981153,0.31159833,1.7374327
6596,1.7947546,0.3117816,1.728004
6597,1.7957774,0.3094861,1.7283592
6598,1.7933688,0.3081501,1.7312453
6599,1.792628,0.30879402,1.7315266
6600,1.7857417,0.29983264,1.7244549
6601,1.7911574,0.31367117,1.7225139
6602,1.7875772,0.30883121,1.7254487
6603,1.7815824,0.30068597,1.7220765
6604,1.7856991,0.3139317,1.7152983
6605,1.7801701,0.31040835,1.7090034
6606,1.7758958,0.30681452,1.7099285
6607,1.7726781,0.30507392,1.7027307
6608,1.7781198,0.3136068,1.7059908
6609,1.7698165,0.30837408,1.6943893
6610,1.7644264,0.30399662,1.6897905
6611,1.7617567,0.30794606,1.6890125
6612,1.7598444,0.30667698,1.6841973
6613,1.7575746,0.30608627,1.6885395
6614,1.7546252,0.30385992,1.6850216
6615,1.7376169,0.297306,1.6762422
6616,1.7363961,0.29797736,1.6780539
6617,1.7309176,0.29351294,1.6711892
6618,1.7258724,0.2950114,1.6719675
6619,1.7167424,0.29358506,1.6556357
6620,1.7131425,0.29207104,1.6594006
6621,1.7125062,0.29294863,1.6572843
6622,1.7080767,0.29053268,1.6565168
6623,1.706085,0.2858438,1.6604804
6624,1.7068744,0.2871733,1.6543345
6625,1.7072039,0.28859824,1.650547
6626,1.7050432,0.28639305,1.6532574
6627,1.7021033,0.28240052,1.652716
6628,1.7045602,0.28544155,1.6497837
6629,1.7078907,0.28614506,1.6550086
6630,1.707553,0.28540987,1.6538498
6631,1.7125663,0.28727975,1.6591026
6632,1.7144899,0.2863978,1.6643366
6633,1.7164084,0.28687286,1.662178
6634,1.7205274,0.29047784,1.660366
6635,1.7231184,0.28576675,1.6676786
6636,1.7211323,0.28731054,1.6628802
6637,1.7314216,0.28706336,1.6749748
6638,1.730685,0.28172,1.6742817
6639,1.7334336,0.28194568,1.6707566
6640,1.7392026,0.2807055,1.6802251
6641,1.7431966,0.27970088,1.6942562
6642,1.7501556,0.2791239,1.7096211
6643,1.7517629,0.2799622,1.70619
6644,1.7551268,0.28111616,1.6979114
6645,1.7600641,0.27524418,1.7050775
6646,1.7651687,0.2766784,1.7173623
6647,1.7677746,0.2749661,1.7218202
6648,1.7730908,0.27666622,1.7155018
6649,1.7756116,0.27770948,1.7179998
6650,1.7835783,0.28021097,1.7269251
6651,1.7858244,0.28067198,1.7276052
6652,1.7808194,0.27758616,1.7156045
6653,1.7878941,0.27869675,1.7215394
6654,1.7872775,0.27606314,1.7231636
6655,1.7955068,0.28010175,1.7358205
6656,1.7958075,0.2784137,1.7365274
6657,1.8011179,0.27833584,1.7444125
6658,1.7984147,0.2758307,1.746729
6659,1.7963074,0.2759001,1.744152
6660,1.8021717,0.27454606,1.7581186
6661,1.8009712,0.274272,1.752896
6662,1.8034295,0.2761834,1.7566075
6663,1.8058181,0.27666947,1.759338
6664,1.8000383,0.27322716,1.7549634
6665,1.8007319,0.26553735,1.7626542
6666,1.8006037,0.26878613,1.7601509
6667,1.8027626,0.2694241,1.7669708
6668,1.7993625,0.27032927,1.7591093
6669,1.7991811,0.27048764,1.760829
6670,1.7982023,0.26664197,1.7622947
6671,1.8021818,0.27201805,1.7659194
6672,1.7963752,0.27090225,1.7591778
6673,1.796067,0.26988065,1.7602227
6674,1.7926748,0.26768923,1.7563659
6675,1.7895073,0.26782393,1.754441
6676,1.7859322,0.27020276,1.7468704
6677,1.7826114,0.26904938,1.7398
6678,1.782261,0.26891106,1.7447511
6679,1.7741923,0.26556653,1.7383193
6680,1.7715154,0.26897207,1.7351031
6681,1.7682179,0.26780584,1.7291231
6682,1.7656794,0.26613292,1.7246213
6683,1.7649757,0.26883468,1.7316409
6684,1.7626474,0.27036396,1.7298468
6685,1.7572999,0.2691082,1.7252731
6686,1.7569877,0.2684717,1.7231824
6687,1.7565973,0.27095008,1.7242628
6688,1.7568245,0.27082205,1.7236264
6689,1.757538,0.2730853,1.7231685
6690,1.759543,0.27430093,1.7282362
6691,1.7587373,0.2729254,1.7315594
6692,1.757061,0.27276605,1.7287263
6693,1.7589843,0.27166855,1.7344916
6694,1.7572128,0.2695623,1.7299618
6695,1.7595818,0.26996577,1.7356421
6696,1.7569884,0.2660254,1.731898
6697,1.7656893,0.267933,1.741417
6698,1.7622093,0.26676923,1.7299511
6699,1.764057,0.26374292,1.7358177
6700,1.7664664,0.26473975,1.7449425
6701,1.7683661,0.2642052,1.749152
6702,1.7664529,0.265539,1.7453371
6703,1.7696459,0.26591507,1.7461475
6704,1.764998,0.26109642,1.7454264
6705,1.761858,0.2553463,1.7474052
6706,1.7641548,0.25699544,1.747757
6707,1.7679607,0.26009017,1.750265
6708,1.7683219,0.25818658,1.7545934
6709,1.7718756,0.25906688,1.757239
6710,1.7709168,0.25849444,1.7566386
6711,1.7730193,0.2574503,1.764278
6712,1.7745044,0.26079178,1.7583327
6713,1.7777674,0.2625646,1.7602825
6714,1.7703177,0.2566684,1.7559638
6715,1.7723807,0.25678352,1.7577205
6716,1.7764223,0.26042342,1.7595149
6717,1.770945,0.25632954,1.7549399
6718,1.7757186,0.25682673,1.7598002
6719,1.7680691,0.25445634,1.7506558
6720,1.7675543,0.25467077,1.7525041
6721,1.7684175,0.2578085,1.748489
6722,1.7677714,0.25880164,1.7505801
6723,1.7710853,0.26156378,1.7504939
6724,1.7657242,0.25894776,1.7429581
6725,1.7632407,0.25718254,1.7436924
6726,1.7599955,0.25624546,1.7394283
6727,1.7588216,0.25658172,1.7385378
6728,1.7593989,0.25869367,1.7411131
6729,1.7551298,0.25995284,1.7360086
6730,1.7527022,0.2572001,1.7314453
6731,1.7510899,0.2555834,1.7305299
6732,1.7486721,0.2545339,1.731035
6733,1.7478535,0.2558136,1.7256916
6734,1.7477896,0.25724533,1.7240348
6735,1.7420919,0.25751302,1.7216552
6736,1.736943,0.25285557,1.7188756
6737,1.7369018,0.2533584,1.719662
6738,1.7327918,0.2527893,1.7127345
6739,1.7286041,0.2538798,1.7084788
6740,1.7281615,0.25410423,1.7091111
6741,1.7237288,0.25453487,1.7012928
6742,1.723579,0.25359547,1.7053212
6743,1.722338,0.25679034,1.7019444
6744,1.7172337,0.25396353,1.6976502
6745,1.7132887,0.25158408,1.6934049
6746,1.7124926,0.25351912,1.6927466
6747,1.7105198,0.25233197,1.6917156
6748,1.7111038,0.25522336,1.6918181
6749,1.7095488,0.25475955,1.6859612
6750,1.7138588,0.256785,1.6946893
6751,1.7116566,0.25725222,1.6938818
6752,1.7097594,0.2557469,1.6927023
6753,1.7102444,0.256399,1.69085
6754,1.7078156,0.25699896,1.6890651
6755,1.7065802,0.25761175,1.6835341
6756,1.7091924,0.25948408,1.6843753
6757,1.7057784,0.25594756,1.6840537
6758,1.7042565,0.25654525,1.6839892
6759,1.7058694,0.25670034,1.6857036
6760,1.7062134,0.25360313,1.6858202
6761,1.7040659,0.25505748,1.6827314
6762,1.7019017,0.25300384,1.6815426
6763,1.7031901,0.25177583,1.6827648
6764,1.7060335,0.25404152,1.6848085
6765,1.7076516,0.2544699,1.6867334
6766,1.706617,0.25312492,1.6847075
6767,1.706066,0.24997391,1.6830465
6768,1.705742,0.24872287,1.6873726
6769,1.7050432,0.2508617,1.6846763
6770,1.707188,0.2519511,1.6878134
6771,1.7110054,0.25236315,1.6921183
6772,1.710607,0.25375503,1.6883237
6773,1.709806,0.25448892,1.6894443
6774,1.7117425,0.2572334,1.6918564
6775,1.7111416,0.2552745,1.688275
6776,1.7113374,0.25636923,1.6889575
6777,1.7120081,0.25660127,1.6889212
6778,1.7128817,0.25603688,1.6914978
6779,1.7119322,0.25517482,1.6883903
6780,1.7112786,0.256151,1.6915776
6781,1.7122724,0.25825673,1.6909138
6782,1.7119794,0.259047,1.6883974
6783,1.7068572,0.25612187,1.6863358
6784,1.7065344,0.25642854,1.6833093
6785,1.7065042,0.2564738,1.6854501
6786,1.7055975,0.25777757,1.6878488
6787,1.7040147,0.25997382,1.6826285
6788,1.699785,0.2587087,1.679817
6789,1.6963459,0.2599839,1.6750162
6790,1.6926607,0.2565034,1.6752738
6791,1.6820132,0.25633878,1.6583403
6792,1.6813656,0.2589486,1.6589338
6793,1.6757654,0.2596686,1.6542404
6794,1.6687577,0.2571666,1.6450838
6795,1.6623642,0.25687832,1.6380049
6796,1.6596438,0.2549713,1.6369809
6797,1.6555766,0.25505966,1.6350052
6798,1.6501323,0.25382426,1.6270179
6799,1.6436538,0.25539893,1.6191764
6800,1.6390718,0.25299972,1.6176515
6801,1.6354806,0.2534784,1.6131748
6802,1.6289712,0.25524494,1.6050528
6803,1.6298773,0.25688475,1.6054909
6804,1.6261342,0.2552617,1.60456
6805,1.6190224,0.25408202,1.5944017
6806,1.617326,0.25553417,1.5960362
6807,1.6138109,0.2556741,1.5927255
6808,1.6123902,0.25495654,1.5906754
6809,1.6104603,0.25708598,1.5909585
6810,1.6052903,0.25589055,1.5861197
6811,1.6021491,0.25600028,1.581956
6812,1.6002593,0.25673333,1.5822301
6813,1.594697,0.25498655,1.5724788
6814,1.5953083,0.25610396,1.5749251
6815,1.5930566,0.25625038,1.5718272
6816,1.5930814,0.25637144,1.5696499
6817,1.5936668,0.25659093,1.5716155
6818,1.5912155,0.25593182,1.5693611
6819,1.59223,0.25602627,1.575592
6820,1.5891594,0.25325078,1.5736139
6821,1.5878384,0.25499463,1.5698271
6822,1.5869557,0.25219518,1.5699039
6823,1.5859226,0.2514822,1.5688748
6824,1.5845695,0.25219464,1.5651871
6825,1.581276,0.25205603,1.5625097
6826,1.5811378,0.25313595,1.5610542
6827,1.5805587,0.25311917,1.5616435
6828,1.5815699,0.252873,1.5625896
6829,1.5785278,0.2531879,1.5579916
6830,1.5783209,0.2540257,1.5554621
6831,1.578448,0.2567614,1.55405
6832,1.5750042,0.2549897,1.5523582
6833,1.5759634,0.258337,1.5498602
6834,1.57816,0.2597048,1.5518234
6835,1.5740246,0.25746828,1.5469753
6836,1.5735439,0.26109532,1.5441835
6837,1.5717324,0.25982744,1.545103
6838,1.5689956,0.25998303,1.5405862
6839,1.568226,0.26123658,1.5372703
6840,1.5683994,0.26367015,1.5384784
6841,1.5614979,0.2618423,1.5330167
6842,1.5574465,0.26201007,1.5277221
6843,1.5555679,0.26330015,1.527285
6844,1.5566869,0.26336372,1.5304322
6845,1.5534933,0.26183125,1.5256228
6846,1.5491816,0.26129323,1.5207514
6847,1.5491701,0.2590747,1.5234947
6848,1.5440937,0.25931785,1.5184895
6849,1.5429286,0.2599577,1.5148687
6850,1.54082,0.2580891,1.513039
6851,1.5347182,0.25821245,1.5080167
6852,1.5316128,0.25680506,1.5060877
6853,1.5297028,0.25546345,1.501454
6854,1.5231835,0.25253117,1.495075
6855,1.5239602,0.2535648,1.4997422
6856,1.5151286,0.25208822,1.4913992
6857,1.5160117,0.25205284,1.4939498
6858,1.5167067,0.25197145,1.4917964
6859,1.5145562,0.24983943,1.4897578
6860,1.5128211,0.2503626,1.4889207
6861,1.5134335,0.25019062,1.4863689
6862,1.5135909,0.2500507,1.4857018
6863,1.5131013,0.2503319,1.4864143
6864,1.5130095,0.25088856,1.4841266
6865,1.5100319,0.2487028,1.4850864
6866,1.5141704,0.2486272,1.4868791
6867,1.5137726,0.24728096,1.4858534
6868,1.5168314,0.24985473,1.4882181
6869,1.5169928,0.25047415,1.4839504
6870,1.5206882,0.24874698,1.4849563
6871,1.5229862,0.24915175,1.4868469
6872,1.5255564,0.24964787,1.4891528
6873,1.5270143,0.25024313,1.4899931
6874,1.528253,0.250487,1.4871805
6875,1.5328311,0.25106934,1.4937394
6876,1.534524,0.2514631,1.4952247
6877,1.536377,0.2532878,1.4960415
6878,1.539017,0.25300765,1.4964595
6879,1.5395721,0.2521683,1.4977231
6880,1.5461625,0.25444523,1.5044464
6881,1.547646,0.25245544,1.503829
6882,1.5508239,0.25268015,1.5074229
6883,1.5552233,0.24963072,1.5108055
6884,1.557393,0.24871251,1.5162311
6885,1.5620013,0.24666852,1.5229611
6886,1.5657783,0.24627163,1.5278784
6887,1.5626539,0.24323672,1.5266124
6888,1.5647018,0.242481,1.527443
6889,1.5671972,0.24004921,1.5321481
6890,1.5659505,0.24220578,1.5291672
6891,1.5662209,0.24147739,1.5298274
6892,1.5669954,0.24348542,1.5299891
6893,1.5684346,0.24238288,1.5333475
6894,1.5693659,0.24106047,1.5357378
6895,1.5675764,0.24262445,1.5356476
6896,1.5661253,0.24371444,1.5358676
6897,1.5675724,0.24355717,1.538903
6898,1.5668812,0.24510758,1.5386558
6899,1.5662543,0.246019,1.5371988
6900,1.5672715,0.24829118,1.5379508
6901,1.565619,0.24659726,1.5372901
6902,1.564318,0.24423799,1.534943
6903,1.5659691,0.24584292,1.5327044
6904,1.5655185,0.24450989,1.5346396
6905,1.56264,0.2410877,1.5310458
6906,1.5614876,0.24182567,1.5305904
6907,1.5629085,0.24085669,1.5325413
6908,1.5589008,0.2393456,1.5265164
6909,1.557621,0.2386965,1.523346
6910,1.5568942,0.24020377,1.5210823
6911,1.5548111,0.23792486,1.5197339
6912,1.556774,0.24004146,1.5208945
6913,1.5551583,0.23854646,1.5199023
6914,1.5578629,0.23906358,1.5234349
6915,1.553986,0.23616809,1.5216006
6916,1.5531567,0.23822236,1.5182886
6917,1.5533626,0.23697004,1.5210602
6918,1.552655,0.23884934,1.5175147
6919,1.551317,0.23749931,1.5146761
6920,1.5520053,0.2379979,1.5122902
6921,1.5527829,0.23755749,1.5128281
6922,1.5513487,0.2366695,1.5071048
6923,1.5516237,0.23699906,1.5051535
6924,1.5494332,0.23513415,1.5025339
6925,1.5536963,0.23779497,1.5099697
6926,1.5520506,0.23842223,1.508062
6927,1.5541273,0.23876363,1.5112859
6928,1.5479732,0.23674051,1.503885
6929,1.5498886,0.23669915,1.5075717
6930,1.5474973,0.23703067,1.5058342
6931,1.5499104,0.23515722,1.5082287
6932,1.5491849,0.2341323,1.5036995
6933,1.5507997,0.23448949,1.5046947
6934,1.5467907,0.23108055,1.5014839
6935,1.5465748,0.23121536,1.5031277
6936,1.5470977,0.23269098,1.5029672
6937,1.5470135,0.23295847,1.5034137
6938,1.5485122,0.23373358,1.5046129
6939,1.5485892,0.23349892,1.50475
6940,1.5525033,0.23511952,1.5099082
6941,1.5517403,0.23597264,1.5091281
6942,1.5510755,0.2372947,1.5103021
6943,1.5521163,0.23581424,1.5132992
6944,1.5495025,0.23346673,1.5101941
6945,1.5528595,0.23501205,1.5121384
6946,1.553696,0.23657112,1.509407
6947,1.5514668,0.23535424,1.5081524
6948,1.5546241,0.23801692,1.5104759
6949,1.5544931,0.23769327,1.5096486
6950,1.5589004,0.23914257,1.5156695
6951,1.5596498,0.23919584,1.5135497
6952,1.5606294,0.23823668,1.5151563
6953,1.5626211,0.24089995,1.515456
6954,1.5599552,0.24109083,1.5102311
6955,1.5594229,0.24093865,1.512327
6956,1.5589564,0.24093893,1.5133129
6957,1.5536455,0.23986778,1.5069315
6958,1.5496266,0.2387988,1.5045018
6959,1.5430835,0.23873265,1.4979113
6960,1.5364454,0.23605606,1.4930401
6961,1.5341241,0.23483208,1.4931175
6962,1.5296853,0.23471604,1.4886055
6963,1.5258211,0.2348191,1.4830159
6964,1.5144038,0.23352814,1.4719027
6965,1.5098643,0.23430242,1.47173
6966,1.5045973,0.23209219,1.4666725
6967,1.499867,0.23242418,1.4615554
6968,1.4942598,0.23102368,1.454936
6969,1.4820908,0.22688118,1.4479351
6970,1.4755024,0.22703873,1.4403459
6971,1.4712306,0.22569448,1.4363339
6972,1.4690548,0.2248554,1.4341643
6973,1.4645147,0.22555363,1.4331048
6974,1.4569317,0.22508493,1.4276664
6975,1.4530708,0.22597015,1.4234555
6976,1.4496717,0.22504272,1.4195887
6977,1.4471619,0.22560182,1.417668
6978,1.4416423,0.22561684,1.4108553
6979,1.4478459,0.38174605,1.4094138
6980,1.4512177,0.45440054,1.4094074
6981,1.4320636,0.22446139,1.4025064
6982,1.4264971,0.22327374,1.3986055
6983,1.4229285,0.22377664,1.3966272
6984,1.4197725,0.22395241,1.3940632
6985,1.417203,0.22330455,1.3906752
6986,1.4127015,0.22226736,1.3864229
6987,1.4062493,0.2223382,1.3787997
6988,1.4023303,0.22133581,1.3754904
6989,1.4003248,0.2211362,1.3730626
6990,1.3980304,0.22093125,1.368871
6991,1.3912863,0.2208039,1.3644309
6992,1.3894455,0.21985547,1.362502
6993,1.387514,0.22007933,1.3604573
6994,1.3847582,0.21917935,1.3564069
6995,1.3780053,0.21653056,1.346014
6996,1.3768106,0.21550713,1.3445354
6997,1.3744544,0.21425162,1.3413299
6998,1.3734528,0.21521533,1.3398378
6999,1.3705674,0.2133176,1.3368952
7000,1.3686167,0.21260127,1.3364968
7001,1.3665236,0.21264262,1.3335395
7002,1.3635427,0.21137755,1.3300927
7003,1.3613921,0.21254507,1.3259265
7004,1.3607911,0.2117793,1.3251698
7005,1.3595972,0.21186015,1.3263311
7006,1.3555593,0.21044935,1.3216822
7007,1.3554312,0.20977558,1.3222327
7008,1.3538553,0.2099264,1.3191924
7009,1.356276,0.21094935,1.323387
7010,1.3531339,0.21004681,1.3173294
7011,1.3538824,0.2085475,1.318659
7012,1.3590344,0.21126874,1.3219181
7013,1.3577218,0.21095262,1.3223474
7014,1.359316,0.21195623,1.3233544
7015,1.3618296,0.21268474,1.3309274
7016,1.3641812,0.21345638,1.333056
7017,1.3652282,0.2116005,1.333857
7018,1.3698258,0.21193834,1.337114
7019,1.3702555,0.21252148,1.3358798
7020,1.3729038,0.2134204,1.3374236
7021,1.3759267,0.21556635,1.3379548
7022,1.3814548,0.21582991,1.3466518
7023,1.3829094,0.21511334,1.3476391
7024,1.3851572,0.21561794,1.3499773
7025,1.3906236,0.217751,1.3525404
7026,1.3936145,0.21766058,1.3539426
7027,1.3964285,0.21621592,1.3597801
7028,1.399324,0.21766108,1.3643126
7029,1.4002929,0.21779421,1.364935
7030,1.401559,0.21749626,1.3668077
7031,1.403739,0.21880428,1.3675352
7032,1.4064075,0.21980226,1.3672564
7033,1.4056755,0.21904036,1.3660696
7034,1.4085708,0.21997698,1.3691441
7035,1.4059584,0.21998918,1.3642151
7036,1.407726,0.22059059,1.3659624
7037,1.406496,0.22054072,1.3637818
7038,1.4048287,0.22228144,1.3607328
7039,1.4032292,0.22160006,1.3600999
7040,1.4059758,0.22112273,1.3637762
7041,1.4023764,0.22033131,1.3614798
7042,1.4008362,0.21965879,1.3607585
7043,1.3983792,0.21873918,1.3583233
7044,1.3983699,0.21820216,1.3590403
7045,1.3952063,0.217986,1.355803
7046,1.3942719,0.21771504,1.3562989
7047,1.3932447,0.21736106,1.355567
7048,1.3929709,0.21626076,1.353742
7049,1.3941764,0.21657643,1.3556684
7050,1.3934005,0.2161426,1.3573189
7051,1.393042,0.21614555,1.3565656
7052,1.3930492,0.21541159,1.35648
7053,1.3912765,0.21459192,1.3533913
7054,1.3908173,0.21496612,1.3522756
7055,1.3891768,0.21307574,1.3518322
7056,1.3882316,0.2117089,1.3500092
7057,1.3890216,0.21084023,1.3501557
7058,1.388072,0.21139385,1.3479096
7059,1.3905926,0.21204743,1.3530396
7060,1.3892609,0.21149252,1.349227
7061,1.3919833,0.2123588,1.3546846
7062,1.3914199,0.21451658,1.3533024
7063,1.3911264,0.21487626,1.3520095
7064,1.3923146,0.21576828,1.3546821
7065,1.3924941,0.21395443,1.3526906
7066,1.3944831,0.21505094,1.3547928
7067,1.3993735,0.21709952,1.3574798
7068,1.3993342,0.2162307,1.3582027
7069,1.3995495,0.21546589,1.3569312
7070,1.3998263,0.21463881,1.3569832
7071,1.4002904,0.21547195,1.3553519
7072,1.4023477,0.2154358,1.3576083
7073,1.4029331,0.21587041,1.3595312
7074,1.404357,0.21614955,1.361722
7075,1.4055327,0.21590114,1.3614554
7076,1.4043939,0.21225561,1.3640945
7077,1.4102815,0.21466157,1.3689204
7078,1.41347,0.21632859,1.36749
7079,1.413258,0.2162863,1.3679761
7080,1.4180696,0.21549363,1.3722825
7081,1.4182978,0.21552788,1.3736882
7082,1.4232454,0.21722539,1.3782561
7083,1.4271313,0.21807553,1.3812019
7084,1.4274824,0.21916038,1.3791769
7085,1.42948,0.21988487,1.3797596
7086,1.4308537,0.22067972,1.3800106
